PAIS,NIF,NOMBRE,AÑO,AYUDA EQUIVALENTE ACUMULADA TOTAL,AYUDA EQUIVALENTE DEL MRR,TIPO_ENTIDAD
ES,B04739199,ALMARIR CONSULTORES SL,2024,1340758.75,230325.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B47359492,"BODEGAS EMILIO MORO, SL",2024,1340650.39,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A36821007,CABOMAR CONGELADOS SA,2024,1340072.18,7400.0,Sociedad Anónima (S.A.)
ES,B83727255,ALUDIUM TRANSFORMACION PRODUCTOS SL,2024,1339049.56,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B59091132,EMPRES MUNICIPAL PER LA FORMACIO OCUPACIONAL I L'O,2024,1338274.61,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A41093949,ENRIQUE DE FRUTOS E HIJOS SA,2024,1335400.0,1335400.0,Sociedad Anónima (S.A.)
ES,B67098129,INNOVAMAT EDUCATION SL,2024,1334713.08,939326.76,Sociedad de Responsabilidad Limitada (S.L.)
ES,B01745736,"WATER2KW, SOCIEDAD LIMITADA",2024,1334549.56,1201192.42,Sociedad de Responsabilidad Limitada (S.L.)
ES,B04112439,POZO SUR SL,2024,1330782.91,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B09735895,"ATG THERAPEUTICS, S.L.",2024,1330011.21,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B76222314,"FORPROFE EUROPEA, SOCIEDAD LIMITADA",2024,1329947.65,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B40177180,PIG CHAMP PRO EUROPA SL,2024,1325864.26,969535.32,Sociedad de Responsabilidad Limitada (S.L.)
ES,A29055670,HOSPITAL SAN FRANCISCO DE ASIS SA,2024,1325840.0,0.0,Sociedad Anónima (S.A.)
ES,A14013296,EXPASA AGRICULTURA Y GANADERIA SA,2024,1324786.22,912665.92,Sociedad Anónima (S.A.)
ES,B70323993,FUERTES MADRID SL,2024,1323710.63,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B71051031,EOS INGENIERIA SL,2024,1318803.0,1298453.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A08021701,"AIGUES SANT PERE DE RIBES, SA",2024,1318244.22,1318244.22,Sociedad Anónima (S.A.)
ES,B36757557,"CENTRO DE INICIATIVAS PROFESIONALES, SL",2024,1317843.0,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B23669997,SESE INTEGRA SL,2024,1317510.38,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B31101470,URZANTE SL,2024,1317445.74,182337.19,Sociedad de Responsabilidad Limitada (S.L.)
ES,A11009297,PESQUERIAS ALMADRABA SA,2024,1315190.41,0.0,Sociedad Anónima (S.A.)
ES,A28126597,FOMENTO DE CENTROS DE ENSEÑANZA SA,2024,1314786.92,2500.0,Sociedad Anónima (S.A.)
ES,B18288787,COTTON SOUTH SL,2024,1314504.05,1125000.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B82480377,EFI CRETAPRINT SLU,2024,1313872.65,1193056.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B61088159,CF ESTUDI IMATGE GRANOLLERS SL,2024,1312521.62,205920.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A30059885,PLASTICOS ROMERO SA,2024,1309396.05,1053022.44,Sociedad Anónima (S.A.)
ES,B86762465,HEDIMA CUSTOM LEARNING SERVICES SL,2024,1309380.0,1309380.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A26011239,CARTONAJES SANTORROMAN SA,2024,1309253.16,0.0,Sociedad Anónima (S.A.)
ES,B96644232,ANCASIL SL,2024,1309166.61,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B01862614,TODO BIOMEDICAL CONSULTING GROUP SL,2024,1308093.61,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B10955714,"VIVER CLEANTECH, S.L.",2024,1307921.09,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,F16022964,COOPAMAN S COOP LTDA DE SEGUNDO GRADO,2024,1307599.03,0.0,Sociedades Cooperativas
ES,F21100458,"FRESA FLOR, S. COOP. AND.",2024,1307342.27,0.0,Sociedades Cooperativas
ES,B35998715,AEROLASER SYSTEM SL,2024,1307124.31,533625.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B20896288,IBARMIA INNOVATEK SL,2024,1306381.51,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B57275190,S'ALGAR FORMACIO SL,2024,1305245.69,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A28122992,REPSOL QUIMICA SA,2024,1305105.36,20985.8,Sociedad Anónima (S.A.)
ES,B85497352,GESTAMP WIND STEEL SL,2024,1304989.7,1304989.7,Sociedad de Responsabilidad Limitada (S.L.)
ES,F10638468,COALMAR FRUITS COOP V,2024,1303864.91,0.0,Sociedades Cooperativas
ES,B63288104,EMPRESA D'INSERCIO CODEC SL,2024,1301735.57,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B12574208,"RAG FORMACION E INSERCION LABORAL, SL",2024,1301632.5,421260.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B83028084,DEIMOS SPACE SL,2024,1301618.8,1300013.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B13420047,GRUPO DE INTEGRACION ALMIDA SL,2024,1299308.12,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B38801619,ADMINISTRACION CONDE SL,2024,1297355.05,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B82360579,MORENA FILMS SL,2024,1295717.0,1245117.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A41222142,"DANIEL AGUILO PANISELLO, SA",2024,1293799.14,0.0,Sociedad Anónima (S.A.)
ES,B64452071,"DISTINTO FILMS, SL",2024,1293294.22,504800.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B72253479,"LIONZAMAR, SOCIEDAD LIMITADA",2024,1292831.94,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A59119917,"MARINA BARCELONA 92, SA",2024,1291899.2,1291899.2,Sociedad Anónima (S.A.)
ES,B88621883,"PASEO DE SALAMERA, S.L.",2024,1291519.3,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A09016338,HIPERBARIC SA,2024,1290762.17,0.0,Sociedad Anónima (S.A.)
ES,B28041911,ARCELORMITTAL INNOVAC INVESTIG INVERS SL,2024,1289697.78,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B09800905,APTADEGRAD SL,2024,1289540.28,599567.25,Sociedad de Responsabilidad Limitada (S.L.)
ES,A16965832,"SERVIZOS URBANOS MUNICIPAIS DE ARTEIXO, S.A",2024,1288570.63,1288570.63,Sociedad Anónima (S.A.)
ES,A28047884,AUTOTRANSPORTE TURISTICO ESPAÑOL SA,2024,1288159.2,1288159.2,Sociedad Anónima (S.A.)
ES,A20993614,RUGUI MELT SAU,2024,1286432.44,0.0,Sociedad Anónima (S.A.)
ES,B30778526,CENTRO DE FORMACION SAN NICOLAS SL,2024,1286003.93,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B63656797,"HOTEL DON CARLOS MARBELLA OPCO, S.L.",2024,1283471.41,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B05569439,"ICONIC SOLUTIONS BY MURCIA, S.L.",2024,1282147.22,238128.88,Sociedad de Responsabilidad Limitada (S.L.)
ES,A70049408,"NANOGAP SUB-NM-POWDER, SA",2024,1280682.28,1168962.28,Sociedad Anónima (S.A.)
ES,B96693387,CITRICOS GINERO SL,2024,1280359.15,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,F22007983,AGROPECUARIA DEL CINCA SDAD COOP LTDA,2024,1277931.7,0.0,Sociedades Cooperativas
ES,A33030818,ASTILLEROS GONDAN SA,2024,1276081.0,1276081.0,Sociedad Anónima (S.A.)
ES,F15156557,UNION DE COOP ASOC GALEGA DE COOP,2024,1274552.41,0.0,Sociedades Cooperativas
ES,B27784800,OPUS RS EUROPE SL,2024,1273801.73,1273801.73,Sociedad de Responsabilidad Limitada (S.L.)
ES,A11898491,BASURAS SIERRA DE CADIZ SA,2024,1272457.33,1272457.33,Sociedad Anónima (S.A.)
ES,F43206127,EL PANTAR S.A.T. N 1043 CAT,2024,1270086.76,0.0,Sociedades Cooperativas
ES,B36549350,ATTIS BODEGAS Y VIñEDOS SL,2024,1269529.49,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A81508723,FUTURE SPACE SA,2024,1268017.86,695864.0,Sociedad Anónima (S.A.)
ES,B91616227,GRUPO YBARRA ALIMENTACION SL,2024,1267810.21,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B29751369,LEVELCOM SERVICIOS SL,2024,1266831.42,199836.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B95314548,MASTER FORMACION Y DESARROLLO SL,2024,1264960.2,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A47007109,LINGOTES ESPECIALES SA,2024,1263682.6,0.0,Sociedad Anónima (S.A.)
ES,B01871532,"KAICEN FORMACION MAPEINALJO, SL",2024,1263536.56,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B04352761,PESCAVIVA REAL SL UNIPERSONAL,2024,1263007.24,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B06159842,MERCOGUADIANA SDAD. LTDA.,2024,1262949.23,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B44567626,QUIROFANOS TUROLENSES S.L.U.,2024,1262756.0,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B51000131,ACADEMIA SOCE SL,2024,1261133.25,999180.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A38282455,SOCIEDAD CANARIA DE FOMENTO ECONOMICO SA,2024,1259807.0,0.0,Sociedad Anónima (S.A.)
ES,B06631675,OLIVES AND PICKLES SL,2024,1259150.27,776236.47,Sociedad de Responsabilidad Limitada (S.L.)
ES,B86969235,CUNEF,2024,1257724.99,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B13321005,TECNAS-SERVICIOS INTEGRALES FOR DESA SLL,2024,1256725.0,536660.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B18356345,FRUTAS H FAJARDO SL,2024,1256303.0,1256303.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B61332318,APC EUROPE SLU,2024,1254451.0,1254451.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B05148770,SERGESA FORMACION SL,2024,1254377.08,18200.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A85309219,RED ELECTRICA DE ESPAñA SA,2024,1254246.0,1254246.0,Sociedad Anónima (S.A.)
ES,A08466807,"CARBURO DEL CINCA, SA",2024,1253376.39,260119.0,Sociedad Anónima (S.A.)
ES,A79197356,GMV AEROSPACE AND DEFENCE SA,2024,1252784.45,1233299.35,Sociedad Anónima (S.A.)
ES,B45334224,AUTOESCUELA TAJO SL,2024,1250589.73,100.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A22145601,BALONCESTO FUENLABRADA SAD,2024,1250000.0,0.0,Sociedad Anónima (S.A.)
ES,F21022561,SAT LIMITADA N 4771 GRUFESA,2024,1249678.77,0.0,Sociedades Cooperativas
ES,B23599764,SOLUCIONES SICNOVA SL,2024,1249046.62,1093198.35,Sociedad de Responsabilidad Limitada (S.L.)
ES,B45472503,"ALGARVE 1914, SL",2024,1248813.11,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A96124177,AIGüES DE CULLERA SA,2024,1248087.73,1208087.73,Sociedad Anónima (S.A.)
ES,A28073963,ROLDAN SA,2024,1247056.35,0.0,Sociedad Anónima (S.A.)
ES,A20613253,PAPEL ARALAR SA,2024,1247032.42,0.0,Sociedad Anónima (S.A.)
ES,A35018696,VIDRIERAS CANARIAS SA,2024,1246783.54,0.0,Sociedad Anónima (S.A.)
ES,B54515143,LIMPIEZAS COYMO SL,2024,1246570.95,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B44180941,FERTINAGRO NUTRIENTES SL,2024,1244845.96,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B50940618,STYLEPACK SL,2024,1244489.46,9600.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A28027647,BRISEIS SA,2024,1243290.57,68700.0,Sociedad Anónima (S.A.)
ES,A07885437,AQUICULTURA BALEAR SAU,2024,1242977.29,348613.84,Sociedad Anónima (S.A.)
ES,B01905595,"SOFTWARE RADIO SYSTEMS SPAIN, S L",2024,1240746.0,1240746.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A04923124,"MARINA SAN ANDRES, S.A.",2024,1236248.2,0.0,Sociedad Anónima (S.A.)
ES,A31234974,"CEBI ELECTROMECHANICAL COMPONENTS SPAIN, S.A.",2024,1235076.47,1124011.47,Sociedad Anónima (S.A.)
ES,B16249906,SERVICIOS ECOLOGICOS DE RECURSOS PARA EL,2024,1235000.0,1235000.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B85342426,SAMSIC SOCIAL SL,2024,1232136.89,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B58629841,"MITON, SL",2024,1228140.95,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B06185532,"ALIMENTOS ESPAñOLES, ALSAT SL",2024,1227611.32,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B71052625,ANTERAL SL,2024,1226448.61,1110948.61,Sociedad de Responsabilidad Limitada (S.L.)
ES,B14929434,"MUSER PRODE,S.L.",2024,1225495.42,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B91794131,SOLAR MEMS TECHNOLOGIES SL,2024,1225276.5,1223697.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,F61969093,"INTEGRACIO SOCIAL DE MENORS -ISOM-, SCCL",2024,1224713.3,0.0,Sociedades Cooperativas
ES,A17166794,"IMPRESSIONS ROTATIVES OFFSET, SA",2024,1224382.51,0.0,Sociedad Anónima (S.A.)
ES,B88350517,IENAI SPACE SL,2024,1222920.25,1215320.25,Sociedad de Responsabilidad Limitada (S.L.)
ES,B35299718,CENTROS DE ENSEÑANZAS DE CANARIAS LICEO 2000 SL,2024,1220570.55,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A19025212,"BORMIOLI ROCCO, SA",2024,1218945.0,0.0,Sociedad Anónima (S.A.)
ES,B67906701,"FORCAM NEW GENERATION, S.L.",2024,1218579.29,5627.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B60909983,RODAR Y RODAR CINE SL,2024,1211354.35,4736.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B84621051,CARAC SIGLO XXI SL,2024,1209622.63,111275.55,Sociedad de Responsabilidad Limitada (S.L.)
ES,A40009748,LAS LAGUNAS DE SANCHONUñO SA,2024,1208700.46,1008331.0,Sociedad Anónima (S.A.)
ES,F30046411,SOCIEDAD HORTAMIRA SCL,2024,1208537.7,0.0,Sociedades Cooperativas
ES,F04005344,SAN ISIDRO LABRADOR S COOP AND,2024,1205427.69,0.0,Sociedades Cooperativas
ES,B81121899,ALIAD CONOCIMIENTO Y SERVICIO SL,2024,1204110.9,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B88628318,ICEYE SPAIN SLU,2024,1203090.99,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B02726362,"ALLIED STEEL INTERNATIONAL, SL",2024,1202876.25,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A58083080,TECSAL SA,2024,1201899.51,0.0,Sociedad Anónima (S.A.)
ES,B12759551,FORMTEC VILA-REAL SL,2024,1201887.0,548396.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B97042048,MOYMAVAL SL,2024,1201799.74,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A47459508,DGH ROBOTICA AUTOMATIZ.Y MANTENIM.INDUST,2024,1201724.71,0.0,Sociedad Anónima (S.A.)
ES,B95955316,HYDROGEN ONSITE SL,2024,1201670.26,892249.53,Sociedad de Responsabilidad Limitada (S.L.)
ES,F30474506,FRUVEG SCL,2024,1200706.57,0.0,Sociedades Cooperativas
ES,B85392355,ILUNION TURISMO RESPONSABLE SL,2024,1200380.34,2962.05,Sociedad de Responsabilidad Limitada (S.L.)
ES,B96492442,NUEVAS TECNICAS DE AUTOMATIZACION INDUSTRIAL SL,2024,1200201.59,588810.41,Sociedad de Responsabilidad Limitada (S.L.)
ES,B88081336,DESARROLLO RENOVABLE MAHOGANY SLU,2024,1200000.0,1200000.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B18240838,CONGELADOS APOLO SL,2024,1199271.37,293544.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B76274836,"AULA DE FORMACION SUPERIOR, S.L.",2024,1198451.25,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B28107746,URBANIZADORA HISPANO BELGA SL,2024,1197982.83,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A37204591,ZAMORA SALAMANCA SA,2024,1197766.83,12000.0,Sociedad Anónima (S.A.)
ES,B57948804,"INPROGRESS E.T.PROF., S.L.U.",2024,1196286.72,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B15829831,"APRENDIENDO, SL",2024,1195922.43,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B78671633,BODEGA MATARROMERA S.L,2024,1195823.04,448385.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B91950253,MIGASA ACEITES S.L.U.,2024,1194152.05,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B76004712,CTRO EST MASTER ANUSCHEH CANARIAS SLU C,2024,1192349.25,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B06995500,"MSG BUILDTECH, S.L.",2024,1186596.96,6150.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A31071913,INTERMALTA SA,2024,1185363.7,907847.5,Sociedad Anónima (S.A.)
ES,B67429670,QILIMANJARO QUANTUM TECH SL,2024,1185092.62,15977.5,Sociedad de Responsabilidad Limitada (S.L.)
ES,B04714093,COSENTINO RESEARCH AND DEVELOPMENT SL,2024,1180031.51,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A78030681,GRANJAS OVIMAR SA,2024,1178001.73,0.0,Sociedad Anónima (S.A.)
ES,A12003950,"PERONDA CERAMICAS, SA",2024,1174500.0,0.0,Sociedad Anónima (S.A.)
ES,A33867540,ALUSIGMA SA,2024,1174042.68,0.0,Sociedad Anónima (S.A.)
ES,B56358708,INACUA CENTROS DEPORTIVOS SL,2024,1172860.54,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A58923517,ILUNION CONTACT CENTER SA,2024,1168850.25,0.0,Sociedad Anónima (S.A.)
ES,F46308854,FEDER.DE COOP.AGROALIMENTARIES DE LA C.V,2024,1168500.0,0.0,Sociedades Cooperativas
ES,B97054282,CIA ESPECIAL EMPLEO E INTEGRACION SL,2024,1167759.38,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B14659007,FEPAMIC SERVICIOS DE ASISTENCIA SL,2024,1166233.03,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B98513260,SOTHIS SERVICIOS TECNOLOGICOS SL,2024,1166139.01,552812.66,Sociedad de Responsabilidad Limitada (S.L.)
ES,B43606862,"GLOBAL FRUSELVA ETVE, S.L.",2024,1165463.78,1022132.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B23679905,TNB HANDICAP SOLUTIONS SL,2024,1164606.95,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B13714795,"IBEROSOLAR V, S.L",2024,1164013.17,1164013.17,Sociedad de Responsabilidad Limitada (S.L.)
ES,F20147773,IDEKO S.COOP.,2024,1163242.58,0.0,Sociedades Cooperativas
ES,B73855090,FAMA SOFAS SLU,2024,1162498.3,41348.25,Sociedad de Responsabilidad Limitada (S.L.)
ES,B16737546,"BIOELECTRICA DEL NOROESTE, S.L.",2024,1161000.0,1161000.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A33386756,"INGENIERIA Y DISEñO EUROPEO, SA",2024,1160363.9,554654.9,Sociedad Anónima (S.A.)
ES,B38304341,AGUAS DEL VALLE DE LA OROTAVA SL,2024,1159648.15,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B50997949,RECIEDER SL,2024,1158893.82,1158893.82,Sociedad de Responsabilidad Limitada (S.L.)
ES,A09006172,CALIDAD PASCUAL SA,2024,1158683.39,0.0,Sociedad Anónima (S.A.)
ES,B73108755,AGRIOS EL CARRIL SL,2024,1155129.84,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B72675440,"CLALOTA, S.L.",2024,1154509.16,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,F48211080,GASTAROA SARTU KOOP ELKARTEA,2024,1154058.2,14352.0,Sociedades Cooperativas
ES,B46149555,DEXTROMEDICA SL,2024,1150666.92,24000.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B16864837,SPEZIAL OUTSOURCING SL,2024,1148280.94,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B85062677,"EMED TARTESSUS, S.L.",2024,1147937.55,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B88127048,FERROATLANTICA DEL CINCA SL,2024,1146630.21,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A80241789,FERROVIAL SERVICIOS SA,2024,1145519.42,20300.0,Sociedad Anónima (S.A.)
ES,B35270602,CNP ESPAÑA SL,2024,1143775.35,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B33839234,CENTRO ESPECIAL DE EMPLEO APTA SL,2024,1143333.3,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B62040803,"C INTERN FORMACIO EMPRES TECNOLOGICA, SL",2024,1141842.78,80640.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B64103948,FASTEN SEAT BELT SL,2024,1141547.57,50000.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B98195746,VONDOM SLU,2024,1141509.93,71947.35,Sociedad de Responsabilidad Limitada (S.L.)
ES,A48001721,BODEGAS BILBAINAS SA,2024,1140659.98,270609.3,Sociedad Anónima (S.A.)
ES,B35760081,"INSFORCA SERVICIOS Y FORMACION, SL",2024,1138879.35,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B72619331,"METHANOL REFORMER, SOCIEDAD LIMITADA",2024,1138590.0,1109660.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B72394166,"ORIKINE BIO, S.L.",2024,1137984.78,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B31845373,IBERTISSUE SL,2024,1136157.58,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B92868728,ENEROCEAN SL,2024,1135961.36,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B71324966,COCUUS SYSTEM IBERICA SL,2024,1135957.04,973323.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B48689194,CT INGEN AERON AUTOMOCION E INDUSTRIS SL,2024,1134609.36,518779.3,Sociedad de Responsabilidad Limitada (S.L.)
ES,B57619751,AAP MANACOR-PORTO CRISTO FORMACIO SL,2024,1134574.35,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A04975934,"KYNDRYL ESPAÑA, S.A.",2024,1131463.2,1123863.2,Sociedad Anónima (S.A.)
ES,F21004858,S.C.A.NTRA.SRA.DE LA BELLA(COBELLA),2024,1130901.56,3000.0,Sociedades Cooperativas
ES,B09686718,BODEGAS EL HACEDOR SL,2024,1130621.54,12301.52,Sociedad de Responsabilidad Limitada (S.L.)
ES,B76628361,BIOMCA QUIMICA SL,2024,1130390.0,12000.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,F04002275,CAMPOSOL SDAD COOP ANDALUZA,2024,1128957.35,0.0,Sociedades Cooperativas
ES,B47618160,FORMATECYL,2024,1128504.88,228416.63,Sociedad de Responsabilidad Limitada (S.L.)
ES,B38707600,ACUIPALMA SL,2024,1128285.07,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B91218750,ESPAFRUIT FRUTAS Y ESPARRAGOS ESPAñA SL,2024,1126560.41,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B96735212,ACINALLA SL,2024,1126240.5,484467.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A50971506,CENTRO ESTUD PROF ARAGON SA,2024,1125278.66,592682.66,Sociedad Anónima (S.A.)
ES,A85850394,IBERIA LAE S A OPERADORA,2024,1125039.59,514000.0,Sociedad Anónima (S.A.)
ES,A20043352,JEMA ENERGY SA,2024,1124341.4,1124341.4,Sociedad Anónima (S.A.)
ES,A08297509,"CADES PENEDES, SA",2024,1124286.9,0.0,Sociedad Anónima (S.A.)
ES,B08988149,"SURIS, SL",2024,1124054.41,1124054.41,Sociedad de Responsabilidad Limitada (S.L.)
ES,F04008470,SDAD COOP ANDALUZA HORTAMAR,2024,1123794.86,0.0,Sociedades Cooperativas
ES,B42962936,"SYNGOI TECHNOLOGIES, S.L.U.",2024,1123382.19,750000.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A28321131,FUJITSU TEN ESPAÑA SA,2024,1122529.32,97879.32,Sociedad Anónima (S.A.)
ES,B84660471,CDM DESARROLLO INTEG PROYECT FORMATIV SL,2024,1119566.7,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,F04043444,SAT FERVA,2024,1119507.29,0.0,Sociedades Cooperativas
ES,A31007644,TIMAC AGRO ESPAÑA SA,2024,1117759.92,998320.0,Sociedad Anónima (S.A.)
ES,B08095390,AUTOCARES JULIA SL,2024,1117358.51,1107750.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B46103297,PLASTICOS FERRANDO SL,2024,1117351.13,93000.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B60759644,CAN CET CENTRE D INSERCIO SOCIO LABORA,2024,1116980.4,34890.23,Sociedad de Responsabilidad Limitada (S.L.)
ES,B71484034,"BEECYCLE REUSE & RECYCLING, S.L.",2024,1114026.06,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B06696199,ESCUELA DE CONKISTADORES SLU,2024,1113383.2,1081363.3,Sociedad de Responsabilidad Limitada (S.L.)
ES,B63528251,SARTIA FORMACION SL,2024,1111000.0,1111000.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B64815343,"LASTOR MEDIA,S.L.",2024,1110857.47,47945.8,Sociedad de Responsabilidad Limitada (S.L.)
ES,B96933452,INTEGRA-T GLOBAL OUTSOURCING SL,2024,1110789.7,24000.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,F06352306,EUROMIEL SCL,2024,1110558.54,0.0,Sociedades Cooperativas
ES,B46017018,GLOBAL OMNIUM MEDIOAMBIENTE SL,2024,1109317.78,1055473.98,Sociedad de Responsabilidad Limitada (S.L.)
ES,B84392901,ENTRENADORES OLARTE SL,2024,1109221.63,18191.64,Sociedad de Responsabilidad Limitada (S.L.)
ES,B99241655,BIT & BRAIN TECHNOLOGIES SL,2024,1108661.03,1106907.83,Sociedad de Responsabilidad Limitada (S.L.)
ES,B14340095,FACTUDATA XXI SL,2024,1108599.07,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B64918550,METROPOLIS CENTRE ESPECIAL DE TREBALL SL,2024,1106998.65,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B23473259,AVERROES FORMACION GRUPO FORMA SLL,2024,1105000.0,1105000.0,Sociedad de Responsabilidad Limitada (S.L.)
